Customer_ID,Region,Retention_Strategy,Recommended_Strategy,Risk_Level,LTV_Segment,Action_Priority,Churn_Probability,Projected_Churn,Lifetime_Value,Purchase_Frequency,Average_Order_Value,Engagement_Score,Most_Frequent_Category,Time_Between_Purchases
CUST_6IVKK5,South America,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.18,0.18,6904.6,1,160.88,0.324,Clothing,36
CUST_61YMCL,Asia,Email Campaign,Loyalty Programs,Low Risk,High Value,Monitor,0.07,0.06300000000000001,7457.07,13,123.1,0.735,Home,19
CUST_V1I38A,North America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.59,0.5428,3680.0,17,49.9,0.79,Electronics,28
CUST_UUHPQ9,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.56,0.5152000000000001,5352.96,6,116.82,0.607,Electronics,9
CUST_YKK7MI,South America,Loyalty Program,Standard Communication,Low Risk,Low Value,Monitor,0.23,0.23,3255.5,11,80.75,0.604,Home,33
CUST_ID8A3Z,Asia,Discount,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.6,0.528,4558.75,11,39.58,0.295,Clothing,88
CUST_A191FT,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.99,0.99,2484.73,7,110.06,0.622,Electronics,11
CUST_BZYXEW,Europe,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.35,0.322,5761.97,19,70.94,0.708,Sports,52
CUST_KCIU1K,Europe,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.1,0.1,536.12,17,199.49,0.605,Electronics,61
CUST_CYR05A,Europe,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.73,0.73,3775.1,14,69.85,0.368,Sports,89
CUST_LKLIYR,Europe,Email Campaign,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.72,0.6335999999999999,3526.85,2,26.05,0.294,Sports,46
CUST_7E39QV,North America,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.38,0.3496,5822.76,13,70.03,0.471,Clothing,66
CUST_1MTMOT,North America,Discount,Discounts,Medium Risk,Low Value,Monitor,0.32,0.2944,2037.71,10,83.36,0.426,Electronics,60
CUST_TT0UCR,Europe,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.07,0.07,245.3,14,142.42,0.689,Electronics,32
CUST_C6C009,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.87,0.87,5197.28,13,184.17,0.415,Sports,76
CUST_PWSO3E,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.89,0.7565,7482.28,16,187.14,0.612,Home,55
CUST_LWAOZD,Asia,Loyalty Program,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.24,0.2112,3754.13,3,74.78,0.158,Sports,75
CUST_VAILQ0,South America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.36,0.3312,2256.55,15,53.48,0.681,Sports,38
CUST_PLV7K6,Europe,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.55,0.5060000000000001,7568.5,8,30.47,0.553,Home,28
CUST_MPDQ5K,South America,Discount,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.13,0.1144,5549.38,3,183.83,0.163,Clothing,74
CUST_Z1WQH7,Europe,Loyalty Program,Standard Communication,Low Risk,High Value,High Priority,0.11,0.11,9851.37,6,67.52,0.602,Clothing,10
CUST_EBZ990,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,1.0,0.85,7909.31,5,163.18,0.244,Electronics,69
CUST_DSAEYZ,North America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.76,0.76,3898.37,2,120.42,0.395,Clothing,28
CUST_6SBTCX,North America,Loyalty Program,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.0,0.0,873.97,4,92.74,0.24,Home,65
CUST_P1R007,North America,Email Campaign,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.79,0.6952,3937.87,9,199.88,0.265,Electronics,84
CUST_NZ52FO,South America,Loyalty Program,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.89,0.7832,5745.49,8,57.99,0.25,Sports,82
CUST_X39WEH,Asia,Discount,Standard Communication,High Risk,Low Value,High Priority,0.86,0.86,1747.84,11,55.69,0.396,Electronics,70
CUST_3WBV5J,North America,Discount,Loyalty Programs,Low Risk,High Value,High Priority,0.22,0.198,8785.14,18,89.43,0.794,Home,32
CUST_0TYJV5,Asia,Email Campaign,Standard Communication,Low Risk,Medium Value,Maintain,0.0,0.0,3693.18,19,150.28,0.5,Home,89
CUST_56YSZP,North America,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.1,0.1,2029.81,15,80.72,0.541,Sports,63
CUST_GDSEDU,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.62,0.62,5614.24,2,79.11,0.474,Home,14
CUST_HP4FMO,Asia,Discount,Discounts,Medium Risk,High Value,High Priority,0.39,0.3588,9607.21,10,63.23,0.538,Electronics,40
CUST_SAP6TV,South America,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.31,0.2852,9711.58,17,191.15,0.554,Home,70
CUST_V0XTFV,Asia,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.4,0.36800000000000005,6969.12,7,119.61,0.195,Electronics,87
CUST_XGBWQI,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.43,0.3956,2568.73,9,125.25,0.265,Sports,84
CUST_640801,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.97,0.97,2675.96,10,146.73,0.381,Home,68
CUST_27PZ49,Europe,Discount,Standard Communication,Low Risk,High Value,High Priority,0.22,0.22,9171.88,14,67.72,0.571,Electronics,53
CUST_NI62US,Europe,Loyalty Program,Standard Communication,Low Risk,Low Value,Monitor,0.29,0.29,2854.8,13,175.68,0.342,Sports,89
CUST_023VNN,Europe,Loyalty Program,Standard Communication,Low Risk,High Value,High Priority,0.16,0.16,9343.21,19,187.03,0.579,Home,75
CUST_KW4EVE,Europe,Discount,Discounts,Medium Risk,High Value,High Priority,0.56,0.5152000000000001,9345.92,6,187.22,0.315,Home,61
CUST_Y0X0AN,Asia,Email Campaign,Standard Communication,Low Risk,Medium Value,Monitor,0.28,0.28,4258.49,9,99.59,0.405,Sports,59
CUST_5U3LSN,Europe,Email Campaign,Standard Communication,Low Risk,Medium Value,Monitor,0.26,0.26,3861.5,2,119.88,0.3,Sports,45
CUST_FYXHNZ,Europe,Discount,Standard Communication,High Risk,Low Value,High Priority,0.92,0.92,1575.26,10,123.62,0.668,Sports,17
CUST_HTDFXX,Asia,Discount,Standard Communication,Low Risk,High Value,Monitor,0.09,0.09,8094.0,5,40.88,0.373,Clothing,46
CUST_3HKSBS,Europe,Discount,Loyalty Programs,Low Risk,Low Value,Maintain,0.14,0.12600000000000003,1817.28,18,69.89,0.861,Sports,20
CUST_JY6XSR,Europe,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.26,0.26,5843.02,18,159.33,0.631,Home,61
CUST_FN8PY4,Asia,Email Campaign,Discounts,Medium Risk,Medium Value,High Priority,0.47,0.4324,6183.62,1,56.42,0.082,Home,79
CUST_URFCU4,Europe,Discount,Re-engagement Campaign,Low Risk,High Value,Monitor,0.12,0.1056,6991.4,6,83.64,0.197,Sports,82
CUST_JHTAN6,Asia,Loyalty Program,Discounts,Medium Risk,Low Value,Maintain,0.36,0.3312,982.0,13,69.95,0.454,Electronics,69
CUST_N8IHQO,Europe,Loyalty Program,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.06,0.0528,2215.62,3,162.94,0.287,Clothing,52
CUST_SMACWR,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.93,0.7905,7147.25,15,115.78,0.743,Clothing,27
CUST_5KD336,Asia,Discount,Standard Communication,Low Risk,High Value,High Priority,0.24,0.24,8484.35,2,114.01,0.435,Clothing,21
CUST_MNGTJC,Asia,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.12,0.12,1323.14,16,33.52,0.517,Clothing,72
CUST_OE4TDD,Asia,Loyalty Program,Loyalty Programs,Low Risk,High Value,Monitor,0.15,0.135,8398.24,13,164.44,0.741,Sports,18
CUST_I9DNYJ,Europe,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.17,0.17,1613.42,11,173.55,0.576,Clothing,38
CUST_ZJJ7JM,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.68,0.5780000000000001,8716.06,5,30.72,0.373,Clothing,46
CUST_HRYMWC,North America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.34,0.3128,6288.43,18,125.2,0.659,Clothing,56
CUST_5MOO2V,North America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.93,0.93,4166.38,16,122.15,0.865,Sports,10
CUST_M66F3A,Asia,Discount,Discounts,Medium Risk,High Value,High Priority,0.53,0.48760000000000003,7571.88,18,99.91,0.929,Home,8
CUST_MJZU21,South America,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.4,0.36800000000000005,3407.47,15,170.79,0.518,Electronics,67
CUST_XUQG9A,Asia,Email Campaign,Re-engagement Campaign,Low Risk,High Value,High Priority,0.17,0.1496,9909.2,3,82.32,0.096,Sports,86
CUST_IQ08NC,South America,Email Campaign,Loyalty Programs,Low Risk,Medium Value,Monitor,0.15,0.135,4861.13,18,165.98,0.811,Electronics,29
CUST_M23FDT,Europe,Email Campaign,Discounts,Medium Risk,Medium Value,High Priority,0.53,0.48760000000000003,5057.82,3,164.85,0.506,Home,13
CUST_NUFMWX,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.58,0.5336,1409.02,4,163.08,0.515,Electronics,16
CUST_F1FXIM,Asia,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.39,0.3588,4768.11,11,78.89,0.469,Electronics,57
CUST_WY80TC,South America,Discount,Re-engagement Campaign,Low Risk,High Value,Monitor,0.24,0.2112,7211.15,5,117.93,0.25,Electronics,68
CUST_14KD85,Asia,Discount,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.76,0.6688000000000001,5887.05,2,149.55,0.092,Home,82
CUST_RSYANB,South America,Loyalty Program,Loyalty Programs,Low Risk,Medium Value,Maintain,0.07,0.06300000000000001,3698.45,19,37.55,0.781,Electronics,39
CUST_PJPNDR,South America,Loyalty Program,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.24,0.2112,812.15,5,85.17,0.182,Clothing,80
CUST_U4KW3X,Asia,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.11,0.11,3344.24,14,182.5,0.661,Clothing,37
CUST_F32PS2,Europe,Discount,Discounts,Medium Risk,Medium Value,High Priority,0.46,0.4232,6150.9,18,55.13,0.687,Electronics,51
CUST_IU29SL,South America,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.86,0.731,7675.63,9,177.78,0.355,Home,68
CUST_DD0IA1,Europe,Discount,Discounts,Medium Risk,Medium Value,High Priority,0.44,0.4048,6678.54,19,175.98,0.612,Sports,69
CUST_CN5GYW,South America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.83,0.83,6233.92,17,133.94,0.857,Clothing,16
CUST_LVPSG5,Europe,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.82,0.697,9080.22,3,23.63,0.191,Clothing,69
CUST_ZVKQXB,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.52,0.47840000000000005,1383.82,19,71.3,0.697,Home,54
CUST_DU4VVY,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.49,0.45080000000000003,3961.02,2,46.07,0.289,Sports,47
CUST_X96WJ5,North America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.59,0.5428,1469.53,16,70.76,0.73,Sports,34
CUST_L9TUV8,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.77,0.77,4921.97,5,27.87,0.396,Clothing,42
CUST_742TUO,North America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.89,0.7565,9990.55,12,135.36,0.782,Sports,6
CUST_UN6YWL,North America,Email Campaign,Re-engagement Campaign,High Risk,Low Value,High Priority,0.92,0.8096,1540.64,11,25.68,0.295,Electronics,88
CUST_AYOVU3,South America,Discount,VIP Treatment,High Risk,High Value,High Priority,0.62,0.527,7231.19,7,74.68,0.201,Electronics,86
CUST_9E6S7D,North America,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.26,0.26,7140.53,15,155.16,0.457,Home,78
CUST_P1M1HI,South America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.43,0.3956,1050.69,19,126.62,0.685,Clothing,56
CUST_QGAU9P,Europe,Loyalty Program,Loyalty Programs,Low Risk,High Value,Monitor,0.09,0.081,8909.13,14,63.97,0.711,Sports,28
CUST_P9RD8T,Asia,Loyalty Program,Re-engagement Campaign,High Risk,Medium Value,Immediate Action,0.98,0.8623999999999999,6287.33,5,153.4,0.221,Electronics,73
CUST_GUAALR,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.94,0.7989999999999999,8431.35,7,100.66,0.235,Sports,80
CUST_7NZ5FP,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.79,0.79,946.23,18,78.51,0.62,Clothing,63
CUST_J9NB0L,North America,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.11,0.11,6709.17,12,197.0,0.378,Sports,78
CUST_13QHJL,South America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.6,0.6,4593.84,11,173.31,0.391,Clothing,71
CUST_4NARX8,Europe,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.56,0.5152000000000001,8189.3,12,73.88,0.715,Clothing,18
CUST_PRPQO5,Asia,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.15,0.15,1873.44,8,31.46,0.43,Clothing,50
CUST_S6MTP7,South America,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.86,0.86,1068.36,19,139.65,0.652,Clothing,62
CUST_9ROGRU,South America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.49,0.45080000000000003,3896.21,5,139.87,0.289,Home,61
CUST_ZQLJAY,South America,Discount,Standard Communication,High Risk,Low Value,Monitor,0.62,0.62,139.75,7,131.33,0.572,Clothing,20
CUST_B58H7L,Asia,Email Campaign,Re-engagement Campaign,Low Risk,High Value,High Priority,0.25,0.22,8067.5,9,175.39,0.242,Electronics,88
CUST_5NKIEE,South America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.51,0.4692,3086.35,5,144.35,0.53,Clothing,18
CUST_VDOYGN,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.93,0.93,1855.78,6,21.58,0.467,Electronics,34
CUST_0FEEN8,North America,Discount,Standard Communication,High Risk,Low Value,High Priority,0.82,0.82,3109.02,12,172.78,0.479,Home,60
CUST_P13G7O,North America,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.74,0.74,721.96,13,166.23,0.752,Electronics,16
CUST_07ZXCT,Asia,Discount,Discounts,Medium Risk,Low Value,Monitor,0.5,0.46,1248.62,19,63.87,0.5,Home,89
CUST_KO71BP,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.79,0.79,3308.5,10,119.51,0.376,Sports,69
CUST_0BY8MK,Asia,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.47,0.4324,3534.82,19,72.0,0.944,Clothing,10
CUST_UTTL8N,Asia,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.26,0.26,4879.08,4,43.69,0.515,Electronics,16
CUST_CC3260,South America,Email Campaign,Standard Communication,Low Risk,Medium Value,Monitor,0.08,0.08,6554.95,8,113.49,0.626,Sports,15
CUST_JHW9UF,Asia,Loyalty Program,Re-engagement Campaign,Low Risk,High Value,Monitor,0.07,0.06160000000000001,7380.37,9,196.32,0.254,Sports,86
CUST_4ACQQ5,North America,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.16,0.16,436.24,19,49.54,0.556,Electronics,79
CUST_USPPCW,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.95,0.8075,8411.42,13,149.22,0.527,Clothing,56
CUST_FBHQE2,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.37,0.34040000000000004,1362.77,2,110.59,0.069,Clothing,86
CUST_UIIDH0,North America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.41,0.3772,5169.64,5,175.13,0.424,Home,37
CUST_KXVV0V,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.36,0.3312,2102.24,11,166.28,0.368,Home,75
CUST_G0KG65,North America,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.16,0.16,5815.1,1,161.43,0.431,Clothing,17
CUST_85ZTRG,North America,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.37,0.34040000000000004,8444.64,4,102.74,0.263,Clothing,61
CUST_PBG2Y0,Asia,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.26,0.26,5742.39,5,141.23,0.587,Sports,8
CUST_ODB6BC,North America,Discount,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.95,0.836,5358.1,1,105.41,0.026,Electronics,89
CUST_BY55OU,Europe,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.11,0.11,2347.28,8,53.92,0.413,Electronics,53
CUST_QWTGFG,Europe,Email Campaign,Re-engagement Campaign,Low Risk,High Value,High Priority,0.28,0.24640000000000004,8666.25,2,94.91,0.092,Sports,82
CUST_7RB75G,North America,Discount,Discounts,Medium Risk,Low Value,Monitor,0.43,0.3956,1972.2,6,42.15,0.405,Electronics,45
CUST_NOSVSL,Europe,Discount,Re-engagement Campaign,High Risk,Low Value,High Priority,0.99,0.8712,253.63,1,31.52,0.082,Home,79
CUST_WCCS3G,Europe,Email Campaign,Standard Communication,Low Risk,High Value,High Priority,0.05,0.05,9538.68,2,53.62,0.378,Home,31
CUST_65KYTC,South America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.48,0.4416,3960.64,6,165.48,0.321,Sports,60
CUST_RGSXQ5,North America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.42,0.3864,4088.58,10,93.47,0.314,Electronics,80
CUST_EBI7OA,Europe,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.25,0.25,176.09,6,120.21,0.568,Home,16
CUST_DIUOWK,North America,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.48,0.4416,716.41,17,160.69,0.543,Electronics,72
CUST_N8PG62,Europe,Discount,Standard Communication,Low Risk,High Value,Monitor,0.12,0.12,7761.08,5,86.18,0.514,Electronics,21
CUST_VAZWXZ,North America,Discount,VIP Treatment,High Risk,High Value,High Priority,0.66,0.561,8061.2,6,181.07,0.399,Home,46
CUST_H2AJ03,Europe,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.34,0.3128,4217.12,3,114.01,0.281,Electronics,53
CUST_FKB4QP,South America,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.86,0.86,2947.54,8,179.05,0.458,Electronics,45
CUST_3X7CO0,Asia,Discount,Discounts,Medium Risk,Low Value,Monitor,0.53,0.48760000000000003,753.83,1,125.06,0.296,Electronics,41
CUST_S6EAQR,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.74,0.74,6289.66,12,173.65,0.776,Clothing,7
CUST_RQRJ1G,Asia,Discount,Discounts,Medium Risk,Low Value,Monitor,0.37,0.34040000000000004,2651.63,17,128.59,0.509,Home,78
CUST_FPZNA5,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.83,0.7054999999999999,8807.41,5,34.4,0.429,Sports,36
CUST_G1XQ61,Asia,Email Campaign,Discounts,Medium Risk,Medium Value,High Priority,0.57,0.5244,5957.08,10,37.19,0.37,Sports,70
CUST_6QM3GS,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.75,0.6375,8017.54,2,82.18,0.126,Electronics,76
CUST_HJCPZX,Asia,Discount,VIP Treatment,High Risk,High Value,High Priority,0.74,0.629,7297.53,1,152.06,0.375,Electronics,27
CUST_TQ4ZTD,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.62,0.62,978.72,19,80.79,0.697,Clothing,54
CUST_ZJBV0N,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.7,0.595,9425.8,7,57.83,0.443,Electronics,43
CUST_DD2DJ3,South America,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.08,0.08,6124.1,8,85.64,0.463,Electronics,44
CUST_O75XXC,Asia,Discount,Loyalty Programs,Low Risk,Low Value,Maintain,0.12,0.108,1750.84,14,98.55,0.711,Sports,28
CUST_GZQ5LL,Europe,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.93,0.93,3415.5,4,192.53,0.566,Sports,7
CUST_YYE502,Europe,Discount,Discounts,Medium Risk,Medium Value,High Priority,0.54,0.4968000000000001,5173.39,18,60.47,0.889,Electronics,15
CUST_CYLRAR,Europe,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.43,0.3956,3503.85,5,32.84,0.278,Electronics,63
CUST_4QCUZ5,South America,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.34,0.3128,4037.94,7,191.22,0.538,Home,26
CUST_YVI8EY,Europe,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.94,0.7989999999999999,9911.39,17,170.98,0.768,Clothing,32
CUST_34HE5L,Asia,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.42,0.3864,8463.73,15,48.82,0.648,Electronics,44
CUST_Y892RU,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.74,0.74,5615.49,11,83.43,0.48,Home,55
CUST_GVJBLD,South America,Discount,Standard Communication,Low Risk,High Value,Monitor,0.1,0.1,8740.98,14,150.98,0.453,Sports,74
CUST_ASELHU,South America,Loyalty Program,Loyalty Programs,Low Risk,Low Value,Maintain,0.1,0.09000000000000001,664.75,16,76.38,0.719,Home,36
CUST_QTV65I,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.86,0.731,8122.59,5,174.6,0.148,Sports,86
CUST_82F54K,South America,Discount,VIP Treatment,High Risk,High Value,High Priority,0.71,0.6034999999999999,7004.63,4,186.25,0.274,Sports,59
CUST_JOBMAA,Asia,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.42,0.3864,4288.06,17,136.93,0.695,Home,45
CUST_0RLOHO,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.78,0.78,158.24,17,101.7,0.672,Clothing,49
CUST_YD8G5Q,South America,Email Campaign,Standard Communication,Low Risk,High Value,High Priority,0.28,0.28,8635.57,13,186.28,0.539,Sports,54
