Customer_ID,Risk_Level,LTV_Segment,Engagement_Score,Priority_Score,Action_Priority
CUST_C8A1T7,High Risk,Medium Value,0.618,59.2126711041065,High Priority
CUST_TEK48R,High Risk,Low Value,0.625,45.94004656111747,Monitor
CUST_TJYFBD,Medium Risk,High Value,0.848,64.50201204828916,High Priority
CUST_P6L63W,High Risk,Medium Value,0.255,61.123030952742866,High Priority
CUST_S3682C,Medium Risk,Low Value,0.733,22.85500252006048,Maintain
CUST_NGOBJ9,Low Risk,Medium Value,0.394,33.83539004936118,Monitor
CUST_AOAGQ3,Low Risk,High Value,0.348,55.8232637583302,High Priority
CUST_XD8ND8,Medium Risk,Medium Value,0.212,52.653397681544355,High Priority
CUST_RKYBMQ,Medium Risk,High Value,0.433,67.72446138707329,High Priority
CUST_S3I7JQ,High Risk,Medium Value,0.585,58.19347264334344,High Priority
CUST_T2B6LN,Low Risk,Low Value,0.253,16.01489035736858,Maintain
CUST_8D6X7G,Medium Risk,Low Value,0.295,26.4019116458795,Monitor
CUST_GPFYSZ,High Risk,High Value,0.786,74.99845196284711,High Priority
CUST_ARA10F,High Risk,Low Value,0.749,46.903677688264516,Monitor
CUST_GFFWXP,Low Risk,Medium Value,0.359,32.0349008376201,Monitor
CUST_3UK4MI,Medium Risk,Low Value,0.277,32.01875845020281,Monitor
CUST_OV0WVK,High Risk,Medium Value,0.743,69.56456954966919,High Priority
CUST_GGM1OV,Low Risk,Low Value,0.385,7.060259446226709,Maintain
CUST_SO0BEJ,High Risk,Low Value,0.262,40.826837844108255,Monitor
CUST_L1Z992,High Risk,High Value,0.795,90.47005528132675,Immediate Action
CUST_C1J140,Medium Risk,High Value,0.592,66.54638911333873,High Priority
CUST_P5PXYW,High Risk,High Value,0.486,81.25110002640064,Immediate Action
CUST_UIBBYF,High Risk,High Value,0.666,71.94689872556941,High Priority
CUST_ZDBO4F,Low Risk,High Value,0.165,45.22740145763499,Monitor
CUST_I1N1WD,High Risk,Medium Value,0.334,80.45413089914157,Immediate Action
CUST_WOZCO0,Low Risk,Low Value,0.485,19.608894613470724,Maintain
CUST_4KJ0FB,High Risk,High Value,0.544,87.43274038576925,Immediate Action
CUST_RJQ5TC,High Risk,Medium Value,0.527,69.17575621814923,High Priority
CUST_SNAR2B,High Risk,Medium Value,0.424,59.354164499948,High Priority
CUST_V8MURC,Low Risk,High Value,0.221,48.532766786402874,Monitor
CUST_FIJPR5,Medium Risk,Medium Value,0.52,44.41337992111811,Monitor
CUST_7K0YBB,High Risk,High Value,0.439,70.80055721337311,High Priority
CUST_C5QDB7,Medium Risk,High Value,0.611,71.1923706168948,High Priority
CUST_SPRRA3,Low Risk,High Value,0.417,51.5543473043353,High Priority
CUST_OZ7OCM,Medium Risk,High Value,0.527,64.04075497811948,High Priority
CUST_HRHYOH,Medium Risk,Low Value,0.445,22.116410793859053,Maintain
CUST_I199WY,Medium Risk,High Value,0.491,64.001726041425,High Priority
CUST_OU2ZXO,Low Risk,Low Value,0.265,10.744995879901117,Maintain
CUST_BY1X8M,High Risk,High Value,0.169,87.82452178852293,Immediate Action
CUST_63FM8S,High Risk,High Value,0.657,83.58656607758587,Immediate Action
CUST_ZADFKP,Low Risk,High Value,0.445,48.662161891885404,Monitor
CUST_LOG2DC,Low Risk,Medium Value,0.839,31.59168220037281,Monitor
CUST_1JL6IC,Medium Risk,High Value,0.775,69.61454474907399,High Priority
CUST_DJI2E6,Medium Risk,Low Value,0.277,38.331583958014996,Monitor
CUST_Z7OE2D,High Risk,High Value,0.565,83.23714369144861,Immediate Action
CUST_YPQF1U,High Risk,Low Value,0.586,53.99381785162844,High Priority
CUST_28RSLH,High Risk,Low Value,0.551,47.55596734321624,Monitor
CUST_FYV7F3,Medium Risk,High Value,0.809,53.26495635895262,High Priority
CUST_XHHZ3S,Medium Risk,Low Value,0.596,28.476947446738723,Monitor
CUST_H8JF6I,Low Risk,High Value,0.321,56.3345480291527,High Priority
CUST_UBOH1A,High Risk,Medium Value,0.459,70.73817171612119,High Priority
CUST_2E44HJ,Medium Risk,Medium Value,0.681,48.261340272166535,Monitor
CUST_3R7T39,High Risk,Medium Value,0.156,74.48480963543125,High Priority
CUST_IL6892,Medium Risk,Medium Value,0.82,60.23039952958871,High Priority
CUST_CMRUL8,Medium Risk,Low Value,0.815,27.819557669384068,Monitor
CUST_V12ZTR,Low Risk,Low Value,0.64,29.402993671848122,Monitor
CUST_ZWWSZZ,Low Risk,Low Value,0.698,18.073481763562327,Maintain
CUST_5LQDQ1,High Risk,Medium Value,0.966,73.44419466067185,High Priority
CUST_T0M179,High Risk,High Value,0.47,93.55058921414113,Immediate Action
CUST_8FILTK,High Risk,Medium Value,0.259,56.78284678832292,High Priority
CUST_RH5703,High Risk,High Value,0.453,79.77200852820468,Immediate Action
CUST_G1T86N,Medium Risk,Low Value,0.558,28.43703048873173,Monitor
CUST_FCS15J,Medium Risk,Medium Value,0.923,46.778244677872266,Monitor
CUST_26SMRT,High Risk,Medium Value,0.782,75.73386561277471,Immediate Action
CUST_14JH9N,Low Risk,Medium Value,0.251,33.13285118842852,Monitor
CUST_RL5QU9,Medium Risk,Low Value,0.573,33.71703520884501,Monitor
CUST_X2V2QX,Low Risk,Low Value,0.651,22.494041857004568,Maintain
CUST_38VDGZ,High Risk,High Value,0.615,89.79316703600887,Immediate Action
CUST_ZD1R2C,Low Risk,Medium Value,0.286,25.689672552141253,Monitor
CUST_6U6LKU,Medium Risk,High Value,0.839,66.93742849828396,High Priority
CUST_V52YC3,High Risk,Medium Value,0.486,75.09415025960624,Immediate Action
CUST_T8UJTK,High Risk,Medium Value,0.236,72.43496843924254,High Priority
CUST_PD7OXH,High Risk,Low Value,0.346,42.46329311903486,Monitor
CUST_IVMEQV,Medium Risk,High Value,0.871,63.046409113818726,High Priority
CUST_V0YGHF,High Risk,Low Value,0.426,51.40111962687104,High Priority
CUST_IDBXAU,Low Risk,High Value,0.399,49.00887021288511,Monitor
CUST_TG43JP,High Risk,Low Value,0.722,45.44068457642983,Monitor
CUST_MU6UGB,Medium Risk,Low Value,0.28,34.781362752706066,Monitor
CUST_R4B6TY,High Risk,Medium Value,0.439,59.052799267182415,High Priority
CUST_ODE71A,High Risk,Low Value,0.313,47.706140947382735,Monitor
CUST_LDOBVW,High Risk,High Value,0.674,92.50634215221166,Immediate Action
CUST_7WJSRC,High Risk,Medium Value,0.844,58.26827843868253,High Priority
CUST_QHJLMI,High Risk,Medium Value,0.521,70.13532124770994,High Priority
CUST_S7N7OX,High Risk,Medium Value,0.835,69.9008636207269,High Priority
CUST_HIHZMN,High Risk,High Value,0.599,85.01968847252334,Immediate Action
CUST_5EHBH1,Medium Risk,Low Value,0.31,29.911839884157217,Monitor
CUST_19B9ET,Low Risk,Low Value,0.596,15.811581477955471,Maintain
CUST_C6RGL6,Low Risk,High Value,0.737,52.50649815595574,High Priority
CUST_IX3GIO,Medium Risk,Medium Value,0.336,39.316571597718344,Monitor
CUST_0UQEWS,Low Risk,High Value,0.635,45.4074557789387,Monitor
CUST_6N5XZC,High Risk,Medium Value,0.287,68.97920550093203,High Priority
CUST_3Y1TB7,Medium Risk,Medium Value,0.199,35.72441338592127,Monitor
CUST_1M9CLU,Low Risk,Low Value,0.709,17.53678688288519,Maintain
CUST_RKOHJY,Low Risk,High Value,0.237,54.42879429106298,High Priority
CUST_JZKCPD,Low Risk,Medium Value,0.617,43.99690592574221,Monitor
CUST_KCJ6HE,High Risk,Medium Value,0.82,79.01340632175172,Immediate Action
CUST_05AKFM,High Risk,Low Value,0.71,55.435304447306734,High Priority
CUST_07BUY9,High Risk,Low Value,0.46,48.898239557749385,Monitor
CUST_Z3D5BS,High Risk,Medium Value,0.428,59.93183636407274,High Priority
CUST_K9GVT2,Low Risk,High Value,0.255,44.31740361768683,Monitor
CUST_RQBYLQ,Medium Risk,High Value,0.375,74.24858396601519,High Priority
CUST_VJWY6S,High Risk,Low Value,0.516,51.175700216805204,High Priority
CUST_BYH6IU,Medium Risk,High Value,0.218,58.87681104346504,High Priority
CUST_ECIOBG,Low Risk,High Value,0.422,48.72859348624367,Monitor
CUST_IUHTK7,High Risk,Low Value,0.67,54.504870116882806,High Priority
CUST_PMR8TT,Medium Risk,Medium Value,0.522,37.3407881789163,Monitor
CUST_I0B3GM,Low Risk,High Value,0.13,50.97302735265646,High Priority
CUST_D6HA7K,High Risk,High Value,0.111,85.99352784466828,Immediate Action
CUST_2EDSSX,High Risk,Low Value,0.442,45.51001424034177,Monitor
CUST_DHLDTU,Medium Risk,High Value,0.098,64.51898445562693,High Priority
CUST_KB69A4,High Risk,Medium Value,0.513,57.544533068793655,High Priority
CUST_R78OLL,Medium Risk,High Value,0.569,70.56140547373136,High Priority
CUST_64V6CB,Low Risk,High Value,0.402,45.87773706568958,Monitor
CUST_FIBUZL,High Risk,High Value,0.729,69.44822675744217,High Priority
CUST_VNNNMY,Low Risk,Medium Value,0.7,35.28018872452939,Monitor
CUST_V0VSXN,Low Risk,High Value,0.24,47.42923830171924,Monitor
CUST_PSXUKS,Low Risk,Low Value,0.231,9.983257598182355,Maintain
CUST_Q2RUBK,Low Risk,High Value,0.321,48.965335168044035,Monitor
CUST_3NQFXC,Low Risk,High Value,0.815,57.56345752298055,High Priority
CUST_YQ7RQ0,Low Risk,Low Value,0.597,13.014796355112523,Maintain
CUST_XA2P2I,High Risk,Medium Value,0.787,77.60319647671544,Immediate Action
CUST_JSLJT6,Medium Risk,Low Value,0.268,31.088138115314766,Monitor
CUST_8BJSGL,High Risk,High Value,0.06,92.71930926342232,Immediate Action
CUST_BI7FG4,High Risk,Medium Value,0.295,53.03710689056537,High Priority
CUST_MLIT9B,Medium Risk,High Value,0.272,59.71836724081378,High Priority
CUST_XGPMZT,Medium Risk,Medium Value,0.467,45.79304103298479,Monitor
CUST_GLB1SJ,High Risk,Low Value,0.513,33.1449654791715,Monitor
CUST_UG41SV,Low Risk,High Value,0.312,39.32784586830084,Monitor
CUST_KB4BRJ,Medium Risk,Medium Value,0.481,41.81434354424506,Monitor
CUST_SR6R7A,Medium Risk,Low Value,0.3,26.565993583846012,Monitor
CUST_ONXTD1,Low Risk,High Value,0.702,53.80084922038129,High Priority
CUST_EHZXKP,High Risk,Low Value,0.583,47.398579565909586,Monitor
CUST_LQPPNE,Low Risk,Low Value,0.583,10.7454858916614,Maintain
CUST_VSCK1Q,Low Risk,Medium Value,0.351,32.453670888101314,Monitor
CUST_MBKOMK,Medium Risk,Medium Value,0.37,49.37093290238966,Monitor
CUST_30THEL,Medium Risk,Medium Value,0.447,43.49781994767875,Monitor
CUST_DRQA4A,Low Risk,High Value,0.268,40.87889909357824,Monitor
CUST_P23RSC,Medium Risk,Medium Value,0.626,53.52613862732705,High Priority
CUST_HKFDJO,Low Risk,Low Value,0.676,29.241953806891367,Monitor
CUST_ARY0HB,Medium Risk,High Value,0.342,68.73185356448555,High Priority
CUST_2FF4JG,High Risk,Low Value,0.812,34.14327543861053,Monitor
CUST_BLBJOC,High Risk,Medium Value,0.477,61.4973979375505,High Priority
CUST_YP4VT0,Low Risk,High Value,0.366,51.41986807683384,High Priority
CUST_G54LKI,High Risk,High Value,0.319,91.73236157667785,Immediate Action
CUST_YYOVA2,High Risk,High Value,0.792,68.4788134915238,High Priority
CUST_SMZ3OS,Low Risk,Low Value,0.058,14.61312671504116,Maintain
CUST_96ELVT,High Risk,Medium Value,0.416,69.30083722009329,High Priority
CUST_BOCODS,Low Risk,Low Value,0.47,26.313957534980837,Monitor
CUST_FQY1DB,Low Risk,High Value,0.634,51.34058817411618,High Priority
CUST_T24E32,Medium Risk,Medium Value,0.086,49.60099442386617,Monitor
CUST_IBD25I,Low Risk,Low Value,0.663,24.60838660127843,Maintain
CUST_H69C2I,Medium Risk,High Value,0.517,63.363670728097475,High Priority
CUST_N1BJ2C,High Risk,Low Value,0.25,33.97833548005152,Monitor
CUST_RXTTL0,Medium Risk,High Value,0.295,59.811227469459276,High Priority
CUST_ERTZQO,Low Risk,Medium Value,0.418,35.66164987959711,Monitor
CUST_LCCBQO,Low Risk,Medium Value,0.561,36.217415217965225,Monitor
CUST_F37HLY,High Risk,Low Value,0.227,41.765532372776946,Monitor
CUST_BQ100L,Low Risk,Low Value,0.221,10.576347832347977,Maintain
CUST_35FKCS,Medium Risk,Low Value,0.398,29.058153395681494,Monitor
CUST_FSL8UV,High Risk,Low Value,0.487,45.46251510036241,Monitor
CUST_O9T0DV,Medium Risk,Medium Value,0.51,41.64845756298151,Monitor
CUST_RNG8B4,Medium Risk,High Value,0.489,73.91680200324808,High Priority
CUST_RRT5YD,High Risk,Medium Value,0.21,55.6078085874061,High Priority
CUST_NDW0TG,Medium Risk,High Value,0.707,61.32243173836172,High Priority
CUST_KX99NM,High Risk,High Value,0.416,93.30950942822628,Immediate Action
CUST_RNVXIP,Low Risk,Medium Value,0.578,37.511406273750566,Monitor
CUST_RVCKV0,Medium Risk,Low Value,0.528,21.775414609950637,Maintain
CUST_II2FTU,Low Risk,Medium Value,0.139,33.47059129419106,Monitor
CUST_4YDYQA,Medium Risk,Low Value,0.217,27.00796819123659,Monitor
CUST_C0YU8J,High Risk,High Value,0.324,86.23335560053441,Immediate Action
CUST_OU7WMG,Medium Risk,Low Value,0.509,20.373832971991327,Maintain
CUST_MSZTWW,Medium Risk,Medium Value,0.554,37.83730209525029,Monitor
CUST_JV991N,High Risk,High Value,0.534,77.26904245701897,Immediate Action
CUST_ZPWNUY,Medium Risk,Medium Value,0.122,58.16515996383913,High Priority
CUST_6RE6K2,Medium Risk,Medium Value,0.846,41.957960991063786,Monitor
CUST_FOHEDU,High Risk,High Value,0.766,87.82991591798204,Immediate Action
CUST_OB867R,Low Risk,Medium Value,0.777,25.593594246261908,Monitor
CUST_X22W5D,High Risk,Low Value,0.567,59.12937910509852,High Priority
CUST_X4KKJW,Medium Risk,Medium Value,0.474,59.32897589542149,High Priority
CUST_QQGPSZ,Medium Risk,Medium Value,0.224,60.70723497363937,High Priority
CUST_4B671N,Low Risk,High Value,0.085,59.25100802419258,High Priority
CUST_FO4201,High Risk,High Value,0.614,82.0269106458555,Immediate Action
CUST_0GJ0NW,High Risk,Medium Value,0.405,69.91241789802956,High Priority
CUST_DZVXNP,Medium Risk,Medium Value,0.668,37.58317199612791,Monitor
CUST_L8DBGA,High Risk,Medium Value,0.779,73.6345752298055,High Priority
CUST_TRVQNL,Medium Risk,Low Value,0.53,27.78121274910598,Monitor
CUST_1KHRD2,Low Risk,Low Value,0.555,9.867380817139612,Maintain
CUST_FXEF42,High Risk,Low Value,0.451,64.1847384337224,High Priority
CUST_AM018W,Medium Risk,Medium Value,0.545,54.88126915045961,High Priority
CUST_Q6TLT5,Medium Risk,High Value,0.808,73.80818539644952,High Priority
CUST_19SFXU,Medium Risk,Medium Value,0.204,58.56129547109131,High Priority
CUST_NOW3KI,High Risk,Medium Value,0.449,67.88688528524685,High Priority
CUST_GCMJCI,High Risk,Medium Value,0.593,51.44427866268791,High Priority
CUST_0YSGPX,Medium Risk,High Value,0.665,68.90937982511579,High Priority
CUST_112J88,Medium Risk,Low Value,0.529,32.413741929806314,Monitor
CUST_3FFK75,Medium Risk,Medium Value,0.372,60.356590558173394,High Priority
CUST_0BS8XU,Medium Risk,High Value,0.06,66.05700136803283,High Priority
CUST_YYPNUO,High Risk,Low Value,0.485,39.42802627263055,Monitor
CUST_A02TVT,Low Risk,Medium Value,0.624,29.384779234701632,Monitor
CUST_66CJQ8,Medium Risk,High Value,0.495,50.47066529596711,High Priority
CUST_NO8XT0,Low Risk,Medium Value,0.487,35.49524588590126,Monitor
CUST_B8VNFR,High Risk,Low Value,0.36,46.42171812123491,Monitor
CUST_FZ2EDZ,Low Risk,High Value,0.792,58.90574773794571,High Priority
CUST_RZ8OAR,High Risk,Low Value,0.332,43.50672416137987,Monitor
CUST_DXXIBD,High Risk,High Value,0.09,84.98356360552654,Immediate Action
CUST_V2OKCV,Low Risk,Low Value,0.542,18.524350584414027,Maintain
CUST_PWN4B0,High Risk,High Value,0.373,75.87855108522604,Immediate Action
CUST_JFVXKV,High Risk,Medium Value,0.554,72.23277758666208,High Priority
CUST_PA24Z0,Low Risk,Medium Value,0.495,37.31834764034337,Monitor
CUST_PD949H,Medium Risk,Medium Value,0.218,53.323383761210266,High Priority
CUST_IBAUTL,Medium Risk,High Value,0.614,59.68000032000768,High Priority
CUST_AWVZ9I,High Risk,Medium Value,0.291,65.37432698384761,High Priority
CUST_AGDG5Q,Medium Risk,Medium Value,0.523,46.60623454962919,Monitor
CUST_Q9UHG9,High Risk,Medium Value,0.745,69.06565157563782,High Priority
CUST_FG93NW,Low Risk,High Value,0.826,55.49956398953575,High Priority
CUST_2JQ7CT,High Risk,Medium Value,0.593,66.96971327311856,High Priority
CUST_0M04JK,Medium Risk,High Value,0.276,78.36913485923661,Immediate Action
CUST_9NUU36,Low Risk,Medium Value,0.8,27.834698032752783,Monitor
CUST_26GVOX,High Risk,Low Value,0.691,48.19316663599926,Monitor
CUST_8QGD88,Medium Risk,Medium Value,0.833,45.058369400865615,Monitor
CUST_0RLMR4,High Risk,Low Value,0.665,50.530942742625825,High Priority
CUST_JRCCUM,Medium Risk,High Value,0.259,63.20995703896894,High Priority
CUST_EZBYMD,Low Risk,Medium Value,0.681,20.473481363552725,Maintain
CUST_FO0A93,High Risk,Medium Value,0.596,55.17406217749226,High Priority
CUST_ZRXDPN,High Risk,Medium Value,0.87,57.77510460251047,High Priority
CUST_DSHFWN,High Risk,Low Value,0.582,48.04536108866613,Monitor
CUST_I7IS9M,High Risk,High Value,0.786,79.08383001192028,Immediate Action
CUST_2MJQIU,Medium Risk,Medium Value,0.534,54.90806779362705,High Priority
CUST_9J3KWI,High Risk,Low Value,0.619,65.2909669832076,High Priority
CUST_D2R7XL,High Risk,Medium Value,0.285,64.5475811419474,High Priority
CUST_RGPJST,Medium Risk,Medium Value,0.6,35.258664207940996,Monitor
CUST_KOWW13,High Risk,Medium Value,0.427,66.03368480843541,High Priority
CUST_TIK05X,Medium Risk,Low Value,0.513,33.92507020168484,Monitor
CUST_NZ10VI,High Risk,Medium Value,0.432,69.88678328279879,High Priority
CUST_UQW276,High Risk,Medium Value,0.694,64.5987903709689,High Priority
CUST_7POKTJ,High Risk,Medium Value,0.818,72.41485395649495,High Priority
CUST_627OED,High Risk,High Value,0.459,76.73620966903206,Immediate Action
CUST_VZ8ST9,Low Risk,Medium Value,0.362,26.920222085330046,Monitor
CUST_F6T99Y,High Risk,Medium Value,0.393,69.74856796563117,High Priority
CUST_RHH9II,Low Risk,Medium Value,0.242,38.114164739953765,Monitor
CUST_ZPC6XN,High Risk,Medium Value,0.484,54.175980223525364,High Priority
CUST_ZH14Y6,High Risk,Medium Value,0.576,73.83249397985551,High Priority
CUST_6FPOW0,Low Risk,Low Value,0.219,9.144999479987518,Maintain
CUST_GFP5UQ,Medium Risk,Medium Value,0.265,51.47405337728105,High Priority
CUST_UJRFF9,Medium Risk,Medium Value,0.109,43.07015568373641,Monitor
CUST_23FJ2E,High Risk,Low Value,0.302,56.04764914357945,High Priority
CUST_7X9IFW,Medium Risk,High Value,0.546,53.342948230757536,High Priority
CUST_Z6TQQH,Medium Risk,High Value,0.76,64.45947902749666,High Priority
CUST_EO5UB8,High Risk,Medium Value,0.295,73.82179972319335,High Priority
CUST_MH73UO,Low Risk,Low Value,0.612,17.74996199908798,Maintain
CUST_RN5RTY,High Risk,Low Value,0.639,38.61531276750642,Monitor
CUST_KG3OO7,Low Risk,Low Value,0.676,2.8482703584886035,Maintain
CUST_IWWLN7,Medium Risk,High Value,0.691,74.2630203124875,High Priority
CUST_25XE3O,Medium Risk,Low Value,0.415,30.311025464611152,Monitor
CUST_27Z458,Medium Risk,High Value,0.613,54.74400385609254,High Priority
CUST_VB86UJ,High Risk,Low Value,0.664,57.224189380545134,High Priority
CUST_4FLP3C,High Risk,Medium Value,0.551,59.32961991087786,High Priority
CUST_WHCV3V,Low Risk,Medium Value,0.596,38.0907981791563,Monitor
CUST_JBYDM9,High Risk,High Value,0.664,82.87839708152995,Immediate Action
CUST_60JZYF,Medium Risk,High Value,0.741,59.667488019712465,High Priority
CUST_5EF3PJ,Low Risk,High Value,0.472,63.71104306503356,High Priority
CUST_VKQH9K,High Risk,High Value,0.538,88.27549861196668,Immediate Action
CUST_QXJKLS,Low Risk,Low Value,0.624,20.442474619390865,Maintain
CUST_DKE5LN,High Risk,Low Value,0.76,46.48638367320816,Monitor
CUST_6QW93T,Low Risk,Low Value,0.633,13.065509572229733,Maintain
CUST_02EPQN,Medium Risk,Medium Value,0.206,43.29384305223326,Monitor
CUST_FVBX5B,Low Risk,Medium Value,0.696,31.753020072481736,Monitor
CUST_GA7Q8C,High Risk,Low Value,0.534,51.3168336040065,High Priority
CUST_1C2VAJ,Medium Risk,High Value,0.792,68.03697888749329,High Priority
CUST_54RW60,High Risk,Low Value,0.826,38.29785314847556,Monitor
CUST_HD3WK6,Low Risk,High Value,0.654,44.317715625175005,Monitor
CUST_73O4JL,Medium Risk,Low Value,0.481,40.51735041641,Monitor
CUST_48DS9F,Medium Risk,High Value,0.518,55.072529740713776,High Priority
CUST_BWVKE0,Low Risk,High Value,0.477,57.26858644607471,High Priority
CUST_WQJJCH,Low Risk,High Value,0.481,51.729779514708355,High Priority
CUST_9QVXZW,Medium Risk,High Value,0.284,55.38348320359689,High Priority
CUST_N31TKU,Medium Risk,High Value,0.749,71.45577693864652,High Priority
CUST_IW8147,High Risk,High Value,0.443,87.81350152403658,Immediate Action
CUST_60UJGD,High Risk,High Value,0.458,98.5,Immediate Action
CUST_J3TIAH,Low Risk,Medium Value,0.342,27.8045133083194,Monitor
CUST_JMY5J0,High Risk,Medium Value,0.818,56.53273078553885,High Priority
CUST_DRAZ9D,High Risk,Low Value,0.432,48.85174444186661,Monitor
CUST_PSK73A,Low Risk,High Value,0.615,41.6074665791979,Monitor
CUST_2JSQ7K,High Risk,Medium Value,0.672,56.251296031104744,High Priority
CUST_W0QGRZ,High Risk,High Value,0.533,79.32177372256933,Immediate Action
CUST_DMMVA3,Low Risk,Medium Value,0.666,24.021478515484368,Maintain
CUST_8X2QEH,Medium Risk,Low Value,0.19,18.271504516108386,Maintain
CUST_V7JPM9,Low Risk,Low Value,0.148,16.593948254758114,Maintain
CUST_HXXEOB,Low Risk,Medium Value,0.475,29.685412449898795,Monitor
CUST_BF2MRM,High Risk,Low Value,0.379,46.323051753242076,Monitor
